Borough,Neighborhood,Building Class Category,Tax Class As Of Final Roll 18/1,Block,Lot,Ease-Ment,Building Class As Of Final Roll 18/1,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6260,52, ,B2,225 EDGEGROVE AVENUE                     ,            ,10312,2,0,2,4000,3200,2013,1,B2,0,2013-12-13 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6260,54, ,B2,229 EDGEGROVE AVENUE                     ,            ,10312,2,0,2,4000,3200,2013,1,B2,743323,2013-12-16 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6260,58, ,B2,241 DETROIT AVENUE                       ,            ,10312,2,0,2,4000,3083,1990,1,B2,625000,2013-07-30 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6265,33, ,B2,254 RENSSELAER AVENUE                    ,            ,10312,2,0,2,6000,2624,1990,1,B2,0,2013-07-18 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6269,4, ,B2,312 VINELAND AVENUE                      ,            ,10312,2,0,2,3800,3120,2000,1,B2,670000,2013-12-31 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6271,17, ,B2,466 JEFFERSON BLVD                       ,            ,10312,2,0,2,4000,2535,2012,1,B2,702592,2013-05-01 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6271,19, ,B2,458 JEFFERSON BOULEVARD                  ,            ,10312,2,0,2,4000,2535,2012,1,B2,697501,2013-06-18 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6273,1, ,B2,766 WOODROW ROAD                         ,            ,10312,2,0,2,10143,2968,1983,1,B2,0,2013-06-27 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6273,1, ,B2,766 WOODROW ROAD                         ,            ,10312,2,0,2,10143,2968,1983,1,B2,0,2013-01-25 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6278,4, ,B2,279 EDGEGROVE AVENUE                     ,            ,10312,2,0,2,10000,2304,1960,1,B2,0,2013-09-13 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6278,4, ,B2,279 EDGEGROVE AVENUE                     ,            ,10312,2,0,2,10000,2304,1960,1,B2,0,2013-09-13 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6280,10, ,B2,416 EDGEGROVE AVENUE                     ,            ,10312,2,0,2,6000,2026,1975,1,B2,0,2013-03-16 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6283,24, ,B2,327 IONIA AVENUE                         ,            ,10312,2,0,2,5900,2328,1986,1,B2,0,2013-01-16 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6283,28, ,B2,331 IONIA AVENUE                         ,            ,10312,2,0,2,5000,2328,1986,1,B2,0,2013-02-05 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6299,57, ,B2,111 RAMONA AVENUE                        ,            ,10312,2,0,2,4000,1968,1982,1,B2,0,2013-02-07 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6303,71, ,B2,135 DELMAR AVENUE                        ,            ,10312,2,0,2,6000,2493,1980,1,B2,730000,2013-11-21 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6321,130, ,B2,51 ALVINE AVENUE                         ,            ,10312,2,0,2,11400,5530,1986,1,B2,0,2013-05-22 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6349,33, ,B2,125 BENNETT PLACE                        ,            ,10312,2,0,2,9960,8392,1985,1,B2,0,2013-08-21 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6356,77, ,B2,4719 HYLAN BOULEVARD                     ,            ,10312,2,0,2,3911,2600,1995,1,B2,0,2013-02-12 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6359,64, ,B2,4787 HYLAN BOULEVARD                     ,            ,10312,2,1,2,4000,2606,1980,1,B2,574504,2013-09-27 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6360,51, ,B2,42 RYAN PLACE                            ,            ,10312,2,0,2,6000,3120,1984,1,B2,725000,2013-05-03 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6364,99, ,B2,47 RAVENNA STREET                        ,            ,10312,2,0,2,7000,2516,1980,1,B2,0,2013-02-04 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6373,23, ,B2,4782 AMBOY ROAD                          ,            ,10312,2,0,2,19617,9050,2000,1,B2,0,2013-03-07 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6424,51, ,B2,183 EDWIN STREET                         ,            ,10312,2,0,2,5000,2354,1975,1,B2,610000,2013-09-29 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6429,92, ,B2,15 BLUE HERON COURT                      ,            ,10312,2,0,2,11284,5656,2000,1,B2,0,2013-11-25 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6441,118, ,B2,26 DOLE STREET                           ,            ,10312,2,0,2,4854,4534,2004,1,B2,0,2013-07-19 00:00:00
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6455,36, ,B2,219 KENWOOD AVENUE                       ,            ,10312,2,0,2,5664,3076,1996,1,B2,0,2013-06-27 00:00:00
5,ANNADALE                 ,03  THREE FAMILY DWELLINGS                  ,1,6243,11, ,C0,19 MOSELY AVENUE                         ,            ,10312,3,0,3,9300,2986,1984,1,C0,740000,2013-11-22 00:00:00
5,ANNADALE                 ,04  TAX CLASS 1 CONDOS                      ,1C,6226,1102, ,R6,736 ANNADALE ROAD                        ,A           ,10312,1,0,1,0,0,2012,1,R6,520000,2013-12-31 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6216,16, ,V0,FABIAN STREET                            ,            ,10312,0,0,0,4000,0,0,1,V0,0,2013-11-19 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6249,22, ,V0,TENAFLY PLACE                            ,            ,10312,0,0,0,6175,0,0,1,V0,1625000,2013-07-11 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6249,24, ,V0,N/A TENAFLY PLACE                        ,            ,10312,0,0,0,4630,0,0,1,V0,0,2013-07-11 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6249,33, ,V0,1042 ANNADALE ROAD                       ,            ,10312,1,0,1,4083,0,1925,1,V0,697501,2013-09-05 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6249,38, ,V0,1040 ANNADALE ROAD                       ,            ,10312,1,0,1,7198,0,1925,1,V0,697501,2013-09-05 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6249,40, ,V0,N/A TENAFLY PLACE                        ,            ,10312,0,0,0,2850,0,0,1,V0,0,2013-05-07 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6250,35, ,V0,N/A TENAFLY PLACE                        ,            ,10312,0,0,0,4218,0,0,1,V0,0,2013-07-11 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6250,36, ,V0,N/A TENAFLY PLACE                        ,            ,10312,0,0,0,4053,0,0,1,V0,0,2013-07-11 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6250,37, ,V0,N/A TENAFLY PLACE                        ,            ,10312,0,0,0,4699,0,0,1,V0,0,2013-07-11 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6250,38, ,V0,N/A TENAFLY PLACE                        ,            ,10312,0,0,0,3931,0,0,1,V0,0,2013-07-11 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6250,39, ,V0,N/A TENAFLY PLACE                        ,            ,10312,0,0,0,3922,0,0,1,V0,0,2013-07-11 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6250,100, ,V0,N/A TENAFLY PLACE                        ,            ,10312,0,0,0,4275,0,0,1,V0,0,2013-07-11 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6250,300, ,V0,N/A TENAFLY PLACE                        ,            ,10312,0,0,0,16430,0,0,1,V0,0,2013-07-11 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6277,55, ,V0,EDGEGROVE AVENUE                         ,            ,10312,0,0,0,5394,0,0,1,V0,0,2013-12-28 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6278,10, ,V0,EDGEGROVE AVENUE                         ,            ,10312,0,0,0,6000,0,0,1,V0,0,2013-09-13 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6301,62, ,A3,481 RENSSELAER AVENUE                    ,            ,10312,1,0,1,6000,4504,2013,1,V0,240000,2013-04-26 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6396,29, ,V0,N/A ALLEN PLACE                          ,            ,10312,0,0,0,2000,0,0,1,V0,0,2013-11-07 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6401,59, ,V0,BARCLAY AVENUE                           ,            ,10312,0,0,0,2000,0,0,1,V0,26000,2013-06-06 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6431,1, ,V0,54 DISCALA LANE                          ,            ,10312,0,0,0,1265461,0,0,1,V0,1847250,2013-01-25 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6431,15, ,V0,DOMINICK LANE                            ,            ,10312,0,0,0,10005,0,0,1,V0,543912,2013-01-25 00:00:00
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6475,505, ,V0,ARBUTUS AVENUE                           ,            ,10312,0,0,0,10000,0,0,1,V0,0,2013-05-14 00:00:00
5,ANNADALE                 ,21  OFFICE BUILDINGS                        ,4,6225,4, ,O9,847 ANNADALE ROAD                        ,            ,10312,0,1,1,4736,2800,1987,4,O9,590000,2013-04-28 00:00:00
5,ANNADALE                 ,21  OFFICE BUILDINGS                        ,1,6359,64, ,B2,4787 HYLAN BOULEVARD                     ,            ,10312,2,1,2,4000,2606,1980,4,O7,220000,2013-02-27 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,61, ,A5,105 GARY STREET                          ,            ,10312,1,0,1,2600,2304,2002,1,A5,0,2013-01-28 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5725,9, ,A5,11 CHATHAM STREET                        ,            ,10312,1,0,1,1400,1920,2000,1,A5,376000,2013-04-24 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5725,46, ,A5,24 WINSTON STREET                        ,            ,10312,1,0,1,1400,1420,1997,1,A5,328000,2013-04-19 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5726,82, ,A5,1274 ARTHUR KILL ROAD                    ,            ,10312,1,0,1,3350,2142,2005,1,A5,263900,2013-11-12 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5726,84, ,A5,1266 ARTHUR KILL ROAD                    ,            ,10312,1,0,1,3350,2142,2005,1,A5,300000,2013-11-15 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5727,88, ,A5,186 KENILWORTH AVENUE                    ,            ,10312,1,0,1,1366,1360,1998,1,A5,330000,2013-07-01 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5730,10, ,A5,463 WOODROW ROAD                         ,            ,10312,1,0,1,3271,2611,2007,1,A5,0,2013-02-20 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,169, ,A2,353 WOODROW ROAD                         ,            ,10312,1,0,1,3800,1072,1970,1,A2,435000,2013-08-26 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,299, ,B2,187 PRESENTATION CIRCLE                  ,            ,10312,2,0,2,7518,1991,2012,1,A5,575311,2013-05-31 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,300, ,A5,185 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1982,1991,2012,1,A5,445000,2013-04-19 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,301, ,A5,183 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1972,1991,2012,1,A5,461370,2013-05-30 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,303, ,A5,179 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1972,1991,2012,1,A5,461370,2013-08-14 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,304, ,A5,177 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1972,1991,2012,1,A5,461370,2013-05-30 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,306, ,A5,175 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,3944,1991,2012,1,A5,549855,2013-05-03 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,309, ,A5,167 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1972,1991,2012,1,A5,455000,2013-04-22 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,310, ,A5,165 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1972,1991,2012,1,A5,435000,2013-02-13 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,311, ,A5,163 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1972,1991,2012,1,A5,461370,2013-03-11 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,315, ,A5,157 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,3884,1991,2012,1,A5,544763,2013-04-17 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,355, ,A5,212 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1972,1991,2011,1,A5,451230,2013-04-25 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,356, ,A5,214 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1972,1991,2011,1,A5,451230,2013-02-15 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,357, ,A5,216 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1972,1991,2011,1,A5,471510,2013-12-19 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,358, ,A5,218 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,1972,1991,2011,1,A5,470000,2013-05-29 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,360, ,B2,205 PRESENTATION CIRCLE                  ,            ,10312,2,0,2,7716,1991,2012,1,A5,575311,2013-05-02 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,361, ,A5,207 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2834,1991,2012,1,A5,458835,2013-08-02 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,362, ,A5,209 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2703,1991,2012,1,A5,456300,2013-05-16 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,363, ,A5,211 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2575,1991,2012,1,A5,456300,2013-06-21 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,364, ,A5,215 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2446,1991,2012,1,A5,451230,2013-06-18 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,365, ,A5,217 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2317,1991,2012,1,A5,446160,2013-08-13 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,375, ,A5,220 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,9440,1991,2011,1,A5,505986,2013-10-29 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,377, ,A5,50 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,3237,2202,2011,1,A5,495000,2013-01-20 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,378, ,A5,52 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,2338,1991,2011,1,A5,430950,2013-02-13 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,385, ,A5,58 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,2343,1991,2011,1,A5,443118,2013-03-13 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,416, ,A5,85 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,3461,1991,2011,1,A5,490000,2013-10-11 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,417, ,A5,87 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,1973,1991,2011,1,A5,475000,2013-12-09 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,21, ,A5,95 ILYSSA WAY                            ,            ,10312,1,0,1,500,1354,1996,1,A5,243000,2013-11-20 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,74, ,A5,151 ASPEN KNOLLS WAY                     ,            ,10312,1,0,1,560,1510,2000,1,A5,280000,2013-01-08 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,85, ,A5,167 ASPEN KNOLLS WAY                     ,            ,10312,1,0,1,500,1354,2000,1,A5,221450,2013-07-10 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,85, ,A5,167 ASPEN KNOLLS WAY                     ,            ,10312,1,0,1,500,1354,2000,1,A5,131355,2013-01-24 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,99, ,A5,241 ASPEN KNOLLS WAY                     ,            ,10312,1,0,1,560,1510,2000,1,A5,281500,2013-01-28 00:00:00
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,139, ,A5,107 ASPEN KNOLLS WAY                     ,            ,10312,1,0,1,560,1510,2001,1,A5,295000,2013-09-17 00:00:00
